continent_code,date,cases,deaths
AF,2020-07-16,644900,14044
AF,2020-07-17,664673,14389
AF,2020-07-18,683966,14669
AF,2020-07-19,703115,14944
AF,2020-07-20,721879,15148
AF,2020-07-21,737376,15418
AF,2020-07-22,750373,15732
AF,2020-07-23,769947,16430
AF,2020-07-24,789151,16705
AF,2020-07-25,810495,17086
AF,2020-07-26,828874,17497
AF,2020-07-27,847678,17764
AF,2020-07-28,860849,18173
AF,2020-07-29,873991,18483
AF,2020-07-30,892116,18857
AF,2020-07-31,909735,19317
AS,2019-12-31,27,0
AS,2020-01-01,27,0
AS,2020-01-02,27,0
AS,2020-01-03,44,0
AS,2020-01-04,44,0
AS,2020-01-05,59,0
AS,2020-01-06,59,0
AS,2020-01-07,59,0
AS,2020-01-08,59,0
AS,2020-01-09,59,0
AS,2020-01-10,59,0
AS,2020-01-11,59,1
AS,2020-01-12,59,1
AS,2020-01-13,60,1
AS,2020-01-14,60,1
AS,2020-01-15,61,2
AS,2020-01-16,61,2
AS,2020-01-17,66,2
AS,2020-01-18,83,2
AS,2020-01-19,219,3
AS,2020-01-20,239,3
AS,2020-01-21,391,6
AS,2020-01-22,533,17
AS,2020-01-23,630,17
AS,2020-01-24,896,26
AS,2020-01-25,1344,41
AS,2020-01-26,2013,56
AS,2020-01-27,2807,81
AS,2020-01-28,4572,106
AS,2020-01-29,6047,132
AS,2020-01-30,7799,170
AS,2020-01-31,9793,213
AS,2020-02-01,11903,259
AS,2020-02-02,14507,305
AS,2020-02-03,17321,362
AS,2020-02-04,20561,427
AS,2020-02-05,24456,493
AS,2020-02-06,28195,565
AS,2020-02-07,31367,638
AS,2020-02-08,34800,724
AS,2020-02-09,37418,813
AS,2020-02-10,40399,910
AS,2020-02-11,42894,1018
AS,2020-02-12,44925,1115
AS,2020-02-13,60074,1370
AS,2020-02-14,64240,1383
AS,2020-02-15,66798,1526
AS,2020-02-16,68826,1668
AS,2020-02-17,70892,1774
AS,2020-02-18,72788,1872
AS,2020-02-19,74564,2011
AS,2020-02-20,75017,2125
AS,2020-02-21,75996,2244
AS,2020-02-22,77044,2356
AS,2020-02-23,77989,2458
AS,2020-02-24,78402,2613
AS,2020-02-25,79077,2688
AS,2020-02-26,79833,2746
AS,2020-02-27,80819,2782
AS,2020-02-28,81739,2834
AS,2020-02-29,83266,2892
AS,2020-03-01,84669,2940
AS,2020-03-02,85997,2999
AS,2020-03-03,87081,3047
AS,2020-03-04,88621,3099
AS,2020-03-05,89897,3149
AS,2020-03-06,91307,3202
AS,2020-03-07,93194,3249
AS,2020-03-08,94870,3304
AS,2020-03-09,95956,3382
AS,2020-03-10,96880,3441
AS,2020-03-11,98394,3534
AS,2020-03-12,99935,3622
AS,2020-03-13,100972,3708
AS,2020-03-14,103063,3824
AS,2020-03-15,105057,3937
AS,2020-03-16,106998,4072
AS,2020-03-17,108795,4222
AS,2020-03-18,110697,4384
AS,2020-03-19,112723,4550
AS,2020-03-20,114960,4734
AS,2020-03-21,117197,4906
AS,2020-03-22,119916,5068
AS,2020-03-23,122376,5246
AS,2020-03-24,125318,5411
AS,2020-03-25,129110,5566
AS,2020-03-26,133174,5744
AS,2020-03-27,137378,5969
AS,2020-03-28,142366,6157
AS,2020-03-29,148054,6367
AS,2020-03-30,153484,6546
AS,2020-03-31,159390,6728
AS,2020-04-01,164511,6918
AS,2020-04-02,171000,7136
AS,2020-04-03,177305,7350
AS,2020-04-04,181104,7432
AS,2020-04-05,190057,7798
AS,2020-04-06,197290,8054
AS,2020-04-07,203603,8258
AS,2020-04-08,209604,8499
AS,2020-04-09,215189,8703
AS,2020-04-10,221498,8958
AS,2020-04-11,227790,9192
AS,2020-04-12,235079,9477
AS,2020-04-13,241807,9769
AS,2020-04-14,249482,10014
AS,2020-04-15,256665,10296
AS,2020-04-16,263798,10521
AS,2020-04-17,271982,12029
AS,2020-04-18,279908,12267
AS,2020-04-19,288417,12453
AS,2020-04-20,296731,12703
AS,2020-04-21,306229,12931
AS,2020-04-22,314891,13157
AS,2020-04-23,323272,13468
AS,2020-04-24,333666,13714
AS,2020-04-25,343641,13986
AS,2020-04-26,353204,14234
AS,2020-04-27,362296,14416
AS,2020-04-28,371270,14685
AS,2020-04-29,380596,14927
AS,2020-04-30,390424,15196
AS,2020-05-01,400864,15458
AS,2020-05-02,412071,15706
AS,2020-05-03,422257,16004
AS,2020-05-04,433278,16234
AS,2020-05-05,446161,16619
AS,2020-05-06,458563,16931
AS,2020-05-07,472637,17238
AS,2020-05-08,486342,17553
AS,2020-05-09,500446,17839
AS,2020-05-10,515103,18131
AS,2020-05-11,530993,18404
AS,2020-05-12,545341,18671
AS,2020-05-13,562147,18987
AS,2020-05-14,578654,19324
AS,2020-05-15,595628,19637
AS,2020-05-16,614010,19968
AS,2020-05-17,632251,20269
AS,2020-05-18,651921,20636
AS,2020-05-19,671485,20996
AS,2020-05-20,692006,21352
AS,2020-05-21,713758,21675
AS,2020-05-22,737097,22065
AS,2020-05-23,760032,22440
AS,2020-05-24,783715,22805
AS,2020-05-25,805940,23161
AS,2020-05-26,827176,23478
AS,2020-05-27,847091,23852
AS,2020-05-28,868879,24282
AS,2020-05-29,894214,24720
AS,2020-05-30,921776,25260
AS,2020-05-31,948556,25767
AS,2020-06-01,976453,26285
AS,2020-06-02,1003767,26783
AS,2020-06-03,1033679,27311
AS,2020-06-04,1065661,27922
AS,2020-06-05,1097007,28489
AS,2020-06-06,1129660,29128
AS,2020-06-07,1162465,29752
AS,2020-06-08,1195489,30332
AS,2020-06-09,1227234,31031
AS,2020-06-10,1260487,31686
AS,2020-06-11,1295046,32434
AS,2020-06-12,1332431,33248
AS,2020-06-13,1370581,34046
AS,2020-06-14,1408358,34766
AS,2020-06-15,1444455,35543
AS,2020-06-16,1479750,36434
AS,2020-06-17,1516861,38946
AS,2020-06-18,1556351,39801
AS,2020-06-19,1596723,40686
AS,2020-06-20,1635874,41538
AS,2020-06-21,1678632,42464
AS,2020-06-22,1717341,43406
AS,2020-06-23,1755962,44181
AS,2020-06-24,1797138,45122
AS,2020-06-25,1839852,46099
AS,2020-06-26,1883304,47048
AS,2020-06-27,1928214,47856
AS,2020-06-28,1973453,48880
AS,2020-06-29,2018652,49745
AS,2020-06-30,2061190,50752
AS,2020-07-01,2125735,51862
AS,2020-07-02,2173232,52852
AS,2020-07-03,2223250,53802
AS,2020-07-04,2274575,54779
AS,2020-07-05,2327349,55951
AS,2020-07-06,2376336,56983
AS,2020-07-07,2428284,58155
AS,2020-07-08,2476884,59290
AS,2020-07-09,2531802,60297
AS,2020-07-10,2586630,61402
AS,2020-07-11,2641915,62478
AS,2020-07-12,2696334,63587
AS,2020-07-13,2751630,64997
AS,2020-07-14,2805987,66129
AS,2020-07-15,2860519,67291
AS,2020-07-16,2920339,68512
AS,2020-07-17,2982233,69811
AS,2020-07-18,3053902,71817
AS,2020-07-19,3119724,73092
AS,2020-07-20,3183676,74467
AS,2020-07-21,3245489,75899
AS,2020-07-22,3310628,77190
AS,2020-07-23,3383425,79018
AS,2020-07-24,3459117,80439
AS,2020-07-25,3533625,81812
AS,2020-07-26,3607626,83065
AS,2020-07-27,3680371,84379
AS,2020-07-28,3751972,85582
AS,2020-07-29,3826949,87102
AS,2020-07-30,3905471,88390
AS,2020-07-31,3987994,89771
EU,2020-01-25,3,0
EU,2020-01-26,3,0
EU,2020-01-27,3,0
EU,2020-01-28,4,0
EU,2020-01-29,8,0
EU,2020-01-30,10,0
EU,2020-01-31,15,0
EU,2020-02-01,23,0
EU,2020-02-02,24,0
EU,2020-02-03,25,0
EU,2020-02-04,28,0
EU,2020-02-05,29,0
EU,2020-02-06,29,0
EU,2020-02-07,31,0
EU,2020-02-08,37,0
EU,2020-02-09,37,0
EU,2020-02-10,42,0
EU,2020-02-11,43,0
EU,2020-02-12,45,0
EU,2020-02-13,46,0
EU,2020-02-14,46,0
EU,2020-02-15,46,1
EU,2020-02-16,46,1
EU,2020-02-17,47,1
EU,2020-02-18,47,1
EU,2020-02-19,47,1
EU,2020-02-20,47,1
EU,2020-02-21,47,1
EU,2020-02-22,61,1
EU,2020-02-23,124,3
EU,2020-02-24,177,3
EU,2020-02-25,275,7
EU,2020-02-26,384,12
EU,2020-02-27,490,14
EU,2020-02-28,835,19
EU,2020-02-29,1152,23
EU,2020-03-01,1559,31
EU,2020-03-02,2282,38
EU,2020-03-03,2806,55
EU,2020-03-04,3581,85
EU,2020-03-05,4583,113
EU,2020-03-06,6185,160
EU,2020-03-07,8217,215
EU,2020-03-08,10411,253
EU,2020-03-09,13223,398
EU,2020-03-10,16763,534
EU,2020-03-11,20198,718
EU,2020-03-12,26054,953
EU,2020-03-13,33605,1202
EU,2020-03-14,41425,1518
EU,2020-03-15,50733,1759
EU,2020-03-16,60168,2360
EU,2020-03-17,71143,2799
EU,2020-03-18,83797,3417
EU,2020-03-19,98171,4152
EU,2020-03-20,121127,5025
EU,2020-03-21,144002,6100
EU,2020-03-22,166679,7535
EU,2020-03-23,188011,8874
EU,2020-03-24,216352,10403
EU,2020-03-25,243727,12293
EU,2020-03-26,275639,14437
EU,2020-03-27,312548,16715
EU,2020-03-28,350612,19507
EU,2020-03-29,384585,22289
EU,2020-03-30,414753,24891
EU,2020-03-31,447966,27911
EU,2020-04-01,488106,31305
EU,2020-04-02,526727,34871
EU,2020-04-03,563738,38562
EU,2020-04-04,604292,43869
EU,2020-04-05,640768,48136
EU,2020-04-06,669401,51245
EU,2020-04-07,701157,54804
EU,2020-04-08,735694,59894
EU,2020-04-09,773370,63966
EU,2020-04-10,812984,68861
EU,2020-04-11,852019,73203
EU,2020-04-12,885788,76733
EU,2020-04-13,914053,79949
EU,2020-04-14,941364,83209
EU,2020-04-15,975193,87620
EU,2020-04-16,1008018,92490
EU,2020-04-17,1043765,96667
EU,2020-04-18,1077075,100583
EU,2020-04-19,1105399,104295
EU,2020-04-20,1133950,106849
EU,2020-04-21,1163016,109734
EU,2020-04-22,1194600,113706
EU,2020-04-23,1225151,117117
EU,2020-04-24,1254829,120240
EU,2020-04-25,1285618,123464
EU,2020-04-26,1312690,126436
EU,2020-04-27,1336081,128046
EU,2020-04-28,1358106,130508
EU,2020-04-29,1381698,133503
EU,2020-04-30,1407503,136260
EU,2020-05-01,1432930,138491
EU,2020-05-02,1459162,140909
EU,2020-05-03,1484115,142867
EU,2020-05-04,1506742,144174
EU,2020-05-05,1529634,145785
EU,2020-05-06,1553669,148007
EU,2020-05-07,1583182,150186
EU,2020-05-08,1609846,152075
EU,2020-05-09,1635281,154115
EU,2020-05-10,1660775,155376
EU,2020-05-11,1681079,156389
EU,2020-05-12,1702502,157709
EU,2020-05-13,1726357,159645
EU,2020-05-14,1748825,161269
EU,2020-05-15,1771600,162997
EU,2020-05-16,1793479,164411
EU,2020-05-17,1813256,165622
EU,2020-05-18,1831212,166385
EU,2020-05-19,1848305,167251
EU,2020-05-20,1867324,168645
EU,2020-05-21,1886759,169831
EU,2020-05-22,1906510,171484
EU,2020-05-23,1925225,172499
EU,2020-05-24,1943181,173428
EU,2020-05-25,1958182,172352
EU,2020-05-26,1974617,173228
EU,2020-05-27,1991194,174067
EU,2020-05-28,2007943,175160
EU,2020-05-29,2028855,176196
EU,2020-05-30,2047208,177231
EU,2020-05-31,2064556,178008
EU,2020-06-01,2080123,178489
EU,2020-06-02,2095284,179024
EU,2020-06-03,2110212,179906
EU,2020-06-04,2127722,180819
EU,2020-06-05,2145480,181489
EU,2020-06-06,2162991,182378
EU,2020-06-07,2179274,183018
EU,2020-06-08,2194995,183402
EU,2020-06-09,2210702,183869
EU,2020-06-10,2226707,184667
EU,2020-06-11,2242974,185478
EU,2020-06-12,2260909,186018
EU,2020-06-13,2278808,186650
EU,2020-06-14,2296523,187181
EU,2020-06-15,2312966,187488
EU,2020-06-16,2328634,187842
EU,2020-06-17,2345426,188617
EU,2020-06-18,2363180,189329
EU,2020-06-19,2380651,191227
EU,2020-06-20,2396764,191768
EU,2020-06-21,2412594,192113
EU,2020-06-22,2426646,192391
EU,2020-06-23,2443528,192733
EU,2020-06-24,2460996,193343
EU,2020-06-25,2476755,193805
EU,2020-06-26,2493074,194265
EU,2020-06-27,2510720,194860
EU,2020-06-28,2524522,195271
EU,2020-06-29,2537794,195553
EU,2020-06-30,2554520,195876
EU,2020-07-01,2569894,196426
EU,2020-07-02,2584834,196999
EU,2020-07-03,2600495,197478
EU,2020-07-04,2616087,198000
EU,2020-07-05,2628468,198364
EU,2020-07-06,2642690,198665
EU,2020-07-07,2657941,198992
EU,2020-07-08,2671646,199576
EU,2020-07-09,2686944,200104
EU,2020-07-10,2702386,200543
EU,2020-07-11,2716713,200940
EU,2020-07-12,2730559,201427
EU,2020-07-13,2745394,201704
EU,2020-07-14,2760433,201978
EU,2020-07-15,2773903,202447
EU,2020-07-16,2790332,202949
EU,2020-07-17,2806475,203375
EU,2020-07-18,2827957,203972
EU,2020-07-19,2840904,204235
EU,2020-07-20,2851742,204361
EU,2020-07-21,2868582,204623
EU,2020-07-22,2883691,205053
EU,2020-07-23,2903208,205508
EU,2020-07-24,2922171,205903
EU,2020-07-25,2938635,206355
EU,2020-07-26,2951760,206669
EU,2020-07-27,2971070,206865
EU,2020-07-28,2989725,207131
EU,2020-07-29,3006060,207565
EU,2020-07-30,3024191,208004
EU,2020-07-31,3041470,208393
"NA",2020-01-21,1,0
"NA",2020-01-22,1,0
"NA",2020-01-23,1,0
"NA",2020-01-24,1,0
"NA",2020-01-25,2,0
"NA",2020-01-26,3,0
"NA",2020-01-27,6,0
"NA",2020-01-28,7,0
"NA",2020-01-29,8,0
"NA",2020-01-30,8,0
"NA",2020-01-31,9,0
"NA",2020-02-01,11,0
"NA",2020-02-02,12,0
"NA",2020-02-03,15,0
"NA",2020-02-04,15,0
"NA",2020-02-05,16,0
"NA",2020-02-06,17,0
"NA",2020-02-07,19,0
"NA",2020-02-08,19,0
"NA",2020-02-09,19,0
"NA",2020-02-10,19,0
"NA",2020-02-11,20,0
"NA",2020-02-12,20,0
"NA",2020-02-13,21,0
"NA",2020-02-14,22,0
"NA",2020-02-15,23,0
"NA",2020-02-16,23,0
"NA",2020-02-17,23,0
"NA",2020-02-18,23,0
"NA",2020-02-19,23,0
"NA",2020-02-20,23,0
"NA",2020-02-21,25,0
"NA",2020-02-22,44,0
"NA",2020-02-23,44,0
"NA",2020-02-24,44,0
"NA",2020-02-25,64,0
"NA",2020-02-26,64,0
"NA",2020-02-27,71,0
"NA",2020-02-28,74,0
"NA",2020-02-29,84,0
"NA",2020-03-01,93,1
"NA",2020-03-02,119,2
"NA",2020-03-03,131,6
"NA",2020-03-04,155,9
"NA",2020-03-05,192,11
"NA",2020-03-06,278,12
"NA",2020-03-07,392,14
"NA",2020-03-08,490,17
"NA",2020-03-09,628,21
"NA",2020-03-10,846,27
"NA",2020-03-11,1138,30
"NA",2020-03-12,1469,32
"NA",2020-03-13,1877,42
"NA",2020-03-14,2466,49
"NA",2020-03-15,3327,59
"NA",2020-03-16,4244,72
"NA",2020-03-17,5320,91
"NA",2020-03-18,7281,118
"NA",2020-03-19,10482,163
"NA",2020-03-20,15599,164
"NA",2020-03-21,21259,282
"NA",2020-03-22,28946,371
"NA",2020-03-23,37796,504
"NA",2020-03-24,49445,632
"NA",2020-03-25,58809,851
"NA",2020-03-26,74572,1113
"NA",2020-03-27,92411,1371
"NA",2020-03-28,112255,1819
"NA",2020-03-29,133494,2328
"NA",2020-03-30,153267,2673
"NA",2020-03-31,176298,3381
"NA",2020-04-01,203075,4319
"NA",2020-04-02,231929,5421
"NA",2020-04-03,262931,6390
"NA",2020-04-04,297300,7571
"NA",2020-04-05,333519,9004
"NA",2020-04-06,361278,10240
"NA",2020-04-07,393618,11669
"NA",2020-04-08,426260,13674
"NA",2020-04-09,462007,15705
"NA",2020-04-10,498402,17704
"NA",2020-04-11,536360,19916
"NA",2020-04-12,566882,21890
"NA",2020-04-13,596592,23530
"NA",2020-04-14,623683,25186
"NA",2020-04-15,652731,27806
"NA",2020-04-16,685345,32913
"NA",2020-04-17,719783,35462
"NA",2020-04-18,753715,39433
"NA",2020-04-19,789194,41576
"NA",2020-04-20,816765,43518
"NA",2020-04-21,848043,45538
"NA",2020-04-22,888023,48370
"NA",2020-04-23,908998,50372
"NA",2020-04-24,939086,53841
"NA",2020-04-25,964076,55229
"NA",2020-04-26,1015655,57683
"NA",2020-04-27,1045559,59531
"NA",2020-04-28,1070953,61136
"NA",2020-04-29,1098473,63561
"NA",2020-04-30,1129028,66488
"NA",2020-05-01,1162769,68878
"NA",2020-05-02,1200825,71281
"NA",2020-05-03,1234227,72887
"NA",2020-05-04,1264099,74415
"NA",2020-05-05,1290154,75980
"NA",2020-05-06,1317016,78580
"NA",2020-05-07,1345162,81344
"NA",2020-05-08,1377746,84050
"NA",2020-05-09,1409017,85944
"NA",2020-05-10,1438836,87889
"NA",2020-05-11,1462813,88934
"NA",2020-05-12,1484078,90345
"NA",2020-05-13,1510023,92604
"NA",2020-05-14,1534703,94797
"NA",2020-05-15,1566197,97031
"NA",2020-05-16,1596413,99090
"NA",2020-05-17,1624958,100684
"NA",2020-05-18,1648105,101748
"NA",2020-05-19,1674432,102773
"NA",2020-05-20,1699367,104762
"NA",2020-05-21,1726704,106841
"NA",2020-05-22,1757276,108666
"NA",2020-05-23,1787099,110584
"NA",2020-05-24,1814388,111980
"NA",2020-05-25,1840026,112915
"NA",2020-05-26,1864352,113791
"NA",2020-05-27,1889266,115123
"NA",2020-05-28,1913825,117261
"NA",2020-05-29,1941407,119028
"NA",2020-05-30,1972572,120747
"NA",2020-05-31,2001373,122189
"NA",2020-06-01,2026718,123197
"NA",2020-06-02,2052748,124251
"NA",2020-06-03,2079547,125879
"NA",2020-06-04,2105318,128108
"NA",2020-06-05,2133456,130136
"NA",2020-06-06,2165339,131836
"NA",2020-06-07,2194192,132950
"NA",2020-06-08,2222369,133919
"NA",2020-06-09,2246657,134832
"NA",2020-06-10,2271847,136535
"NA",2020-06-11,2300262,138303
"NA",2020-06-12,2330781,139870
"NA",2020-06-13,2364609,141323
"NA",2020-06-14,2396912,142615
"NA",2020-06-15,2423208,143267
"NA",2020-06-16,2449110,144184
"NA",2020-06-17,2480095,145849
"NA",2020-06-18,2513836,147471
"NA",2020-06-19,2550463,148939
"NA",2020-06-20,2588738,150382
"NA",2020-06-21,2631723,151502
"NA",2020-06-22,2666084,152870
"NA",2020-06-23,2705283,154137
"NA",2020-06-24,2749757,155857
"NA",2020-06-25,2792748,157677
"NA",2020-06-26,2843817,160920
"NA",2020-06-27,2897850,162397
"NA",2020-06-28,2948943,163585
"NA",2020-06-29,2995640,164184
"NA",2020-06-30,3044983,165086
"NA",2020-07-01,3098600,167114
"NA",2020-07-02,3160431,168628
"NA",2020-07-03,3225334,170156
"NA",2020-07-04,3291549,171638
"NA",2020-07-05,3348584,172515
"NA",2020-07-06,3407682,173149
"NA",2020-07-07,3467530,174091
"NA",2020-07-08,3535403,176288
"NA",2020-07-09,3605760,178034
"NA",2020-07-10,3681181,179849
"NA",2020-07-11,3760039,181488
"NA",2020-07-12,3834167,182878
"NA",2020-07-13,3901125,183653
"NA",2020-07-14,3968853,184586
"NA",2020-07-15,4049436,186461
"NA",2020-07-16,4129504,188140
"NA",2020-07-17,4218318,189872
"NA",2020-07-18,4302037,191632
"NA",2020-07-19,4383152,193195
"NA",2020-07-20,4456720,194027
"NA",2020-07-21,4523859,194815
"NA",2020-07-22,4608376,197045
"NA",2020-07-23,4688579,199062
"NA",2020-07-24,4766693,200951
"NA",2020-07-25,4859214,203187
"NA",2020-07-26,4938608,204936
"NA",2020-07-27,5006990,205857
"NA",2020-07-28,5073220,207396
"NA",2020-07-29,5146289,209662
"NA",2020-07-30,5234228,211799
"NA",2020-07-31,5316164,213962
OC,2020-01-25,1,0
OC,2020-01-26,4,0
OC,2020-01-27,4,0
OC,2020-01-28,4,0
OC,2020-01-29,4,0
OC,2020-01-30,6,0
OC,2020-01-31,7,0
OC,2020-02-01,9,0
OC,2020-02-02,11,0
OC,2020-02-03,11,0
OC,2020-02-04,11,0
OC,2020-02-05,12,0
OC,2020-02-06,13,0
OC,2020-02-07,14,0
OC,2020-02-08,14,0
OC,2020-02-09,14,0
OC,2020-02-10,14,0
OC,2020-02-11,14,0
OC,2020-02-12,14,0
OC,2020-02-13,14,0
OC,2020-02-14,15,0
OC,2020-02-15,15,0
OC,2020-02-16,15,0
OC,2020-02-17,15,0
OC,2020-02-18,15,0
OC,2020-02-19,15,0
OC,2020-02-20,15,0
OC,2020-02-21,17,0
OC,2020-02-22,21,0
OC,2020-02-23,22,0
OC,2020-02-24,22,0
OC,2020-02-25,22,0
OC,2020-02-26,22,0
OC,2020-02-27,23,0
OC,2020-02-28,24,0
OC,2020-02-29,26,0
OC,2020-03-01,27,1
OC,2020-03-02,30,1
OC,2020-03-03,33,1
OC,2020-03-04,43,1
OC,2020-03-05,55,2
OC,2020-03-06,63,2
OC,2020-03-07,68,2
OC,2020-03-08,74,3
OC,2020-03-09,80,3
OC,2020-03-10,100,3
OC,2020-03-11,112,3
OC,2020-03-12,126,3
OC,2020-03-13,156,3
OC,2020-03-14,203,3
OC,2020-03-15,257,3
OC,2020-03-16,298,5
OC,2020-03-17,375,5
OC,2020-03-18,474,5
OC,2020-03-19,599,6
OC,2020-03-20,764,6
OC,2020-03-21,960,7
OC,2020-03-22,1203,8
OC,2020-03-23,1865,8
OC,2020-03-24,2029,8
OC,2020-03-25,2684,9
OC,2020-03-26,3143,12
OC,2020-03-27,3604,14
OC,2020-03-28,3896,14
OC,2020-03-29,4395,16
OC,2020-03-30,4757,18
OC,2020-03-31,5324,21
OC,2020-04-01,5488,24
OC,2020-04-02,5843,26
OC,2020-04-03,6147,28
OC,2020-04-04,6537,36
OC,2020-04-05,6731,40
OC,2020-04-06,6847,42
OC,2020-04-07,6981,48
OC,2020-04-08,7136,52
OC,2020-04-09,7266,57
OC,2020-04-10,7392,60
OC,2020-04-11,7501,64
OC,2020-04-12,7569,68
OC,2020-04-13,7619,73
OC,2020-04-14,7674,77
OC,2020-04-15,7733,77
OC,2020-04-16,7781,79
OC,2020-04-17,7828,81
OC,2020-04-18,7874,85
OC,2020-04-19,7931,88
OC,2020-04-20,7964,89
OC,2020-04-21,7981,91
OC,2020-04-22,8009,95
OC,2020-04-23,8018,97
OC,2020-04-24,8036,99
OC,2020-04-25,8060,104
OC,2020-04-26,8080,106
OC,2020-04-27,8092,109
OC,2020-04-28,8109,110
OC,2020-04-29,8125,114
OC,2020-04-30,8136,116
OC,2020-05-01,8156,118
OC,2020-05-02,8163,120
OC,2020-05-03,8183,120
OC,2020-05-04,8203,122
OC,2020-05-05,8227,122
OC,2020-05-06,8254,124
OC,2020-05-07,8284,125
OC,2020-05-08,8307,125
OC,2020-05-09,8326,125
OC,2020-05-10,8344,125
OC,2020-05-11,8359,125
OC,2020-05-12,8370,125
OC,2020-05-13,8386,125
OC,2020-05-14,8397,126
OC,2020-05-15,8414,126
OC,2020-05-16,8444,126
OC,2020-05-17,8464,126
